,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,326,1063632954,MERV - XMEV - GGAL - 24hs,4095.0,2024-07-12 14:00:13,593,2024-07-12 14:00:13.350,4230.0,29,4215.0,2,4200.0,4,4135.0,7,4130.0,61,4020.0,20,4095.0,10000,4100.0,2800,4115.0,9720,4120.0,7,2024-07-12 14:00:13.273,,0,0,True,nan
1,352,1063633022,MERV - XMEV - GGAL - 24hs,4095.0,2024-07-12 14:00:13,593,2024-07-12 14:00:14.353,4075.0,73,4070.0,22,4030.0,150,4020.0,135,4010.0,1440,4095.0,9427,4100.0,2800,4115.0,9720,4120.0,7,4130.0,199,2024-07-12 14:00:14.273,,2428335,593,False,nan
2,898,1063634009,MERV - XMEV - GGAL - 24hs,4095.0,2024-07-12 14:00:13,593,2024-07-12 14:00:25.827,4075.0,73,4070.0,22,4030.0,150,4020.0,135,4010.0,1440,4095.0,9427,4100.0,2800,4115.0,9720,4120.0,7,4130.0,5199,2024-07-12 14:00:25.730,,2428335,593,False,nan
3,946,1063634079,MERV - XMEV - GGAL - 24hs,4075.0,2024-07-12 14:00:26,73,2024-07-12 14:00:26.514,4075.0,73,4070.0,22,4030.0,150,4020.0,135,4010.0,1440,4095.0,9427,4100.0,2800,4115.0,9720,4120.0,7,4130.0,5199,2024-07-12 14:00:26.371,,2428335,593,True,bid
4,976,1063634129,MERV - XMEV - GGAL - 24hs,4030.0,2024-07-12 14:00:26,25,2024-07-12 14:00:26.949,4075.0,73,4070.0,22,4030.0,150,4020.0,135,4010.0,1440,4095.0,9427,4100.0,2800,4115.0,9720,4120.0,7,4130.0,5199,2024-07-12 14:00:26.871,,2428335,593,False,nan
5,997,1063634157,MERV - XMEV - GGAL - 24hs,4030.0,2024-07-12 14:00:26,25,2024-07-12 14:00:27.466,4030.0,125,4020.0,135,4010.0,1440,4000.0,286,3960.0,131,4095.0,9427,4100.0,2800,4115.0,9720,4120.0,7,4130.0,5199,2024-07-12 14:00:27.390,,2428335,593,False,nan
6,1036,1063634221,MERV - XMEV - GGAL - 24hs,4030.0,2024-07-12 14:00:27,15,2024-07-12 14:00:27.966,4030.0,125,4020.0,135,4010.0,1440,4000.0,286,3960.0,131,4095.0,9427,4100.0,2800,4115.0,9720,4120.0,7,4130.0,5199,2024-07-12 14:00:27.889,,2916100,713,True,bid
7,1079,1063634281,MERV - XMEV - GGAL - 24hs,4030.0,2024-07-12 14:00:27,15,2024-07-12 14:00:28.466,4030.0,110,4020.0,135,4010.0,1440,4000.0,286,3960.0,131,4095.0,9427,4100.0,2800,4115.0,9720,4120.0,7,4130.0,5199,2024-07-12 14:00:28.389,,2976550,728,False,nan
8,1534,1063634869,MERV - XMEV - GGAL - 24hs,4030.0,2024-07-12 14:00:27,15,2024-07-12 14:00:32.135,4030.0,110,4020.0,135,4010.0,1440,4000.0,286,3960.0,131,4095.0,9427,4100.0,2800,4115.0,9721,4120.0,7,4130.0,5199,2024-07-12 14:00:31.758,,2976550,728,False,nan
9,1732,1063635156,MERV - XMEV - GGAL - 24hs,4030.0,2024-07-12 14:00:33,40,2024-07-12 14:00:33.610,4030.0,110,4020.0,135,4010.0,1440,4000.0,286,3960.0,131,4095.0,9427,4100.0,2800,4115.0,9721,4120.0,7,4130.0,5199,2024-07-12 14:00:33.299,,2976550,728,True,bid
